exporter_name,exporter_key,exporter_address,exporter_city,exporter_state,exporter_country,exporterLAT,exporterLONG,hazWasteDesc,totalQuantityinShipment,units_final,phase,ExpectedManagementMethod,receivingfacilityzipcode,ReceivingFacilityEPAIDNumber,importer_name,importer_address,importer_city,importer_state,latitude,longitude
CHEMREC INC,E5A2228737,190/ BROSSEAU,COWANSVILLE,QUEBEC,CANADA,45.2228737,-72.7710266,TOLUENE,19504,Kilograms,solid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
CHEMREC INC,E5A2228737,190/ BROSSEAU,COWANSVILLE,QUEBEC,CANADA,45.2228737,-72.7710266,TOLUENE,87248,Kilograms,solid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
CHEMREC INC,E5A2228737,190/ BROSSEAU,COWANSVILLE,QUEBEC,CANADA,45.2228737,-72.7710266,TOLUENE,85979,Kilograms,solid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
CHEMREC INC,E5A2228737,190/ BROSSEAU,COWANSVILLE,QUEBEC,CANADA,45.2228737,-72.7710266,TOLUENE,85649,Kilograms,solid,Recovery_Fuel_Blending,66736,KSD980633259,SYSTECH ENVIRONMENTAL CORP,1420 SOUTH CEMENT ROAD,FREDONIA,KS,37.5156317,-95.8243324
CHEMREC INC,E5A2228737,190/ BROSSEAU,COWANSVILLE,QUEBEC,CANADA,45.2228737,-72.7710266,TOLUENE,89258,Kilograms,solid,Recovery_Fuel_Blending,66736,KSD980633259,SYSTECH ENVIRONMENTAL CORP,1420 SOUTH CEMENT ROAD,FREDONIA,KS,37.5156317,-95.8243324
CHEMREC INC,E5A2228737,190/ BROSSEAU,COWANSVILLE,QUEBEC,CANADA,45.2228737,-72.7710266,TOLUENE,84058,Kilograms,solid,Recovery_Fuel_Blending,66736,KSD980633259,SYSTECH ENVIRONMENTAL CORP,1420 SOUTH CEMENT ROAD,FREDONIA,KS,37.5156317,-95.8243324
CHEMREC INC,E5A2228737,190/ BROSSEAU,COWANSVILLE,QUEBEC,CANADA,45.2228737,-72.7710266,TOLUENE,87799,Kilograms,solid,Recovery_Fuel_Blending,66736,KSD980633259,SYSTECH ENVIRONMENTAL CORP,1420 SOUTH CEMENT ROAD,FREDONIA,KS,37.5156317,-95.8243324
CHEMREC INC,E5A2228737,190/ BROSSEAU,COWANSVILLE,QUEBEC,CANADA,45.2228737,-72.7710266,TOLUENE,85758,Kilograms,solid,Recovery_Fuel_Blending,66736,KSD980633259,SYSTECH ENVIRONMENTAL CORP,1420 SOUTH CEMENT ROAD,FREDONIA,KS,37.5156317,-95.8243324
CHEMREC INC,E5A2228737,190/ BROSSEAU,COWANSVILLE,QUEBEC,CANADA,45.2228737,-72.7710266,TOLUENE,86360,Kilograms,solid,Recovery_Fuel_Blending,66736,KSD980633259,SYSTECH ENVIRONMENTAL CORP,1420 SOUTH CEMENT ROAD,FREDONIA,KS,37.5156317,-95.8243324
CHEMREC INC,E5A2228737,190/ BROSSEAU,COWANSVILLE,QUEBEC,CANADA,45.2228737,-72.7710266,TOLUENE,86729,Kilograms,solid,Recovery_Fuel_Blending,66736,KSD980633259,SYSTECH ENVIRONMENTAL CORP,1420 SOUTH CEMENT ROAD,FREDONIA,KS,37.5156317,-95.8243324
CHEMREC INC,E5A2228737,190/ BROSSEAU,COWANSVILLE,QUEBEC,CANADA,45.2228737,-72.7710266,TOLUENE,90928,Kilograms,solid,Recovery_Fuel_Blending,66736,KSD980633259,SYSTECH ENVIRONMENTAL CORP,1420 SOUTH CEMENT ROAD,FREDONIA,KS,37.5156317,-95.8243324
CHEMREC INC,E5A2228737,190/ BROSSEAU,COWANSVILLE,QUEBEC,CANADA,45.2228737,-72.7710266,TOLUENE,83749,Kilograms,solid,Recovery_Fuel_Blending,66736,KSD980633259,SYSTECH ENVIRONMENTAL CORP,1420 SOUTH CEMENT ROAD,FREDONIA,KS,37.5156317,-95.8243324
CHEMTECH ENVIRONMENT INC,E5A2940483,16 RUE PRINCIPALE,COTEAU-DU-LAC,QUEBEC,CANADA,45.2940483,-74.1764221,MERCURY,12592,Kilograms,solid,Recovery_Metals,53182,WIR000000356,WM MERCURY WASTE INC,21211 DURAND AVE,UNION GROVE,WI,42.680744,-88.075432
CLEAN HARBORS CANADA INC,E5A6024895,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,LEAD,28,Kilograms,solid,Destruction_Incineration,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,E3A4981155,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,LEAD,50,Kilograms,solid,Destruction_Incineration,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,E3A4981155,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,LEAD,5,Kilograms,solid,Destruction_Incineration,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,E3A4981155,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,LEAD,50,Kilograms,solid,Destruction_Incineration,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,E5A6024895,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,MERCURY,78,Kilograms,solid,Recovery_Other,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,E5A6024895,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,MERCURY,18,Kilograms,solid,Recovery_Other,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,E5A6024895,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,MERCURY,11,Kilograms,solid,Recovery_Other,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,E9A138237,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,1572,Kilograms,solid,Transfer_Stored_Bulk,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2356682,-103.662323
CLEAN HARBORS CANADA INC,E9A138237,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,1070,Kilograms,solid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2356682,-103.662323
CLEAN HARBORS CANADA INC,E9A138237,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,4282,Kilograms,solid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2356682,-103.662323
CLEAN HARBORS CANADA INC,E9A138237,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,2018,Kilograms,solid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2356682,-103.662323
CLEAN HARBORS CANADA INC,E9A138237,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,249,Kilograms,solid,Transfer_Stored_Bulk,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2356682,-103.662323
CLEAN HARBORS CANADA INC,E9A138237,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,2744,Kilograms,solid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2356682,-103.662323
CLEAN HARBORS CANADA INC,E9A138237,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,164,Kilograms,solid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2356682,-103.662323
CLEAN HARBORS CANADA INC,E9A138237,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,20784,Kilograms,solid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2356682,-103.662323
CLEAN HARBORS CANADA INC,E9A138237,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,20784,Kilograms,solid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2356682,-103.662323
CLEAN HARBORS CANADA INC,E9A138237,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,20784,Kilograms,solid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2356682,-103.662323
CLEAN HARBORS CANADA INC,E9A138237,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,1023,Kilograms,solid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2356682,-103.662323
CLEAN HARBORS CANADA INC,E9A138237,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,21946,Kilograms,solid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2356682,-103.662323
CLEAN HARBORS CANADA INC,E9A138237,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,21946,Kilograms,solid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2356682,-103.662323
CLEAN HARBORS CANADA INC,E9A138237,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,21946,Kilograms,solid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2356682,-103.662323
CLEAN HARBORS CANADA INC,E9A138237,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,399,Kilograms,solid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2356682,-103.662323
CLEAN HARBORS CANADA INC,E3A4981155,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,MERCURY,200,Kilograms,solid,Transfer_Stored_Bulk,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,E9A138237,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,21816,Kilograms,solid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2356682,-103.662323
CLEAN HARBORS CANADA INC,E9A138237,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,22216,Kilograms,solid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2356682,-103.662323
CLEAN HARBORS CANADA INC,E9A138237,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,21742,Kilograms,solid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2356682,-103.662323
CLEAN HARBORS CANADA INC,E9A138237,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,21584,Kilograms,solid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2356682,-103.662323
CLEAN HARBORS CANADA INC,E9A138237,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,21453,Kilograms,solid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2356682,-103.662323
CLEAN HARBORS CANADA INC,E3A4981155,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,MERCURY,196,Kilograms,solid,Recovery_Other,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,E3A4981155,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,MERCURY,196,Kilograms,solid,Recovery_Other,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,E3A4981155,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,MERCURY,300,Kilograms,solid,Recovery_Other,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,E3A4981155,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,MERCURY,700,Kilograms,solid,Recovery_Other,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,E3A4981155,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,MERCURY,300,Kilograms,solid,Recovery_Other,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,E3A4981155,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,MERCURY,500,Kilograms,solid,Recovery_Other,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,E9A138237,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,21452,Kilograms,solid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2356682,-103.662323
CLEAN HARBORS CANADA INC,E9A138237,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,21453,Kilograms,solid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2356682,-103.662323
CLEAN HARBORS CANADA INC,E9A138237,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,1179,Kilograms,solid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2356682,-103.662323
CLEAN HARBORS CANADA INC,E9A138237,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,21449,Kilograms,solid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2356682,-103.662323
CLEAN HARBORS CANADA INC,E9A138237,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,21449,Kilograms,solid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2356682,-103.662323
CLEAN HARBORS CANADA INC,E9A138237,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,21649,Kilograms,solid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2356682,-103.662323
CLEAN HARBORS CANADA INC,E9A138237,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,21649,Kilograms,solid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2356682,-103.662323
CLEAN HARBORS CANADA INC,E9A138237,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,21649,Kilograms,solid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2356682,-103.662323
CLEAN HARBORS CANADA INC,E9A138237,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,21649,Kilograms,solid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2356682,-103.662323
CLEAN HARBORS CANADA INC,E9A138237,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,1134,Kilograms,solid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2356682,-103.662323
CLEAN HARBORS CANADA INC,E3A4981155,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,MERCURY,5,Kilograms,solid,Recovery_Other,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,E3A4981155,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,MERCURY,8,Kilograms,solid,Recovery_Other,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,E3A4981155,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,MERCURY,300,Kilograms,solid,Recovery_Other,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,E3A4981155,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,MERCURY,900,Kilograms,solid,Recovery_Other,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,E3A4981155,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,MERCURY,4,Kilograms,solid,Transfer_Stored_Bulk,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,E3A4981155,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,MERCURY,10,Kilograms,solid,Transfer_Stored_Bulk,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,E3A4981155,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,MERCURY,400,Kilograms,solid,Recovery_Other,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,E3A4981155,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,MERCURY,162,Kilograms,solid,Recovery_Other,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,E3A4981155,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,MERCURY,200,Kilograms,solid,Recovery_Other,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,E3A4981155,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,MERCURY,5,Kilograms,solid,Destruction_Incineration,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,E3A4981155,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,MERCURY,500,Kilograms,solid,Recovery_Other,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,E3A4981155,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,MERCURY,300,Kilograms,solid,Recovery_Other,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,E3A4981155,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,MERCURY,18,Kilograms,solid,Recovery_Other,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,E3A4981155,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,MERCURY,47,Kilograms,solid,Destruction_Incineration,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,E3A4981155,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,MERCURY,10,Kilograms,solid,Destruction_Incineration,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,E3A4981155,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,MERCURY,11,Kilograms,solid,Recovery_Other,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,E3A4981155,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,MERCURY,42,Kilograms,solid,Recovery_Other,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,E3A4981155,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,MERCURY,8,Kilograms,solid,Transfer_Stored_Bulk,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,E3A4981155,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,MERCURY,13,Kilograms,solid,Recovery_Other,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,E3A4981155,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,MERCURY,500,Kilograms,solid,Recovery_Other,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,E3A4981155,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,MERCURY,199,Kilograms,solid,Recovery_Other,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,E3A4981155,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,MERCURY,5,Kilograms,solid,Recovery_Other,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,E3A4981155,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,MERCURY,300,Kilograms,solid,Recovery_Other,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,E3A4981155,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,MERCURY,78,Kilograms,solid,Recovery_Other,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,E3A4981155,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,MERCURY,53,Kilograms,solid,Recovery_Other,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
