exporter_name,exporter_address,exporter_city,exporter_state,exporter_country,exporterLAT,exporterLONG,hazWasteDesc,totalQuantityinShipment,units,ExpectedManagementMethod,receivingfacilityzipcode,ReceivingFacilityEPAIDNumber,importer_name,importer_address,importer_city,importer_state,latitude,longitude
CLEAN HARBORS QUEBEC INC.,400 GALIPEAU/ RANG 5 EST,THURSO,QUEBEC,CANADA,45.5884933,-75.2422104,"WASTE ETHYLENE, COMPRESSED",11,P - Pounds,H141,J0X 3B0,1.15E+11,CLEAN HARBORS QUEBEC INC,400 GALIPEAU STREET,THURSO,QUEBEC,45.6024895,-75.2441864
CLEAN HARBORS QUEBEC INC.,400 GALIPEAU/ RANG 5 EST,THURSO,QUEBEC,CANADA,45.5884933,-75.2422104,"WASTE HYDROGEN SULFIDE, TOXIC INHALATION HAZARD ZONE B",11,P - Pounds,H075,J0X 3B0,1.15E+11,CLEAN HARBORS QUEBEC INC,400 GALIPEAU STREET,THURSO,QUEBEC,45.6024895,-75.2441864
CLEAN HARBORS QUEBEC INC.,400 GALIPEAU/ RANG 5 EST,THURSO,QUEBEC,CANADA,45.5884933,-75.2422104,"WASTE KETONES LIQUID, NOS (1,1,1 TRIFLUOROACETONE)",11,P - Pounds,H141,J0X 3B0,1.15E+11,CLEAN HARBORS QUEBEC INC,400 GALIPEAU STREET,THURSO,QUEBEC,45.6024895,-75.2441864
CLEAN HARBORS QUEBEC INC.,400 GALIPEAU/ RANG 5 EST,THURSO,QUEBEC,CANADA,45.5884933,-75.2422104,"WASTE MAGNESIUM ALLOYS, POWDER",11,P - Pounds,H040,J0X 3B0,1.15E+11,CLEAN HARBORS QUEBEC INC,400 GALIPEAU STREET,THURSO,QUEBEC,45.6024895,-75.2441864
CLEAN HARBORS QUEBEC INC.,400 GALIPEAU/ RANG 5 EST,THURSO,QUEBEC,CANADA,45.5884933,-75.2422104,"WASTE ORGANOMETALLIC SUBSTANCE, LIQUID, PYROPHORIC, WATER REACTIVE (METHYL LITHIUM)",11,P - Pounds,H040,J0X 3B0,1.15E+11,CLEAN HARBORS QUEBEC INC,400 GALIPEAU STREET,THURSO,QUEBEC,45.6024895,-75.2441864
CLEAN HARBORS QUEBEC INC.,400 GALIPEAU/ RANG 5 EST,THURSO,QUEBEC,CANADA,45.5884933,-75.2422104,LITHIUM TERT BUTOXIDE,11,P - Pounds,H040,J0X 3B0,1.15E+11,CLEAN HARBORS QUEBEC INC,400 GALIPEAU STREET,THURSO,QUEBEC,45.6024895,-75.2441864
CLEAN HARBORS QUEBEC INC.,400 GALIPEAU/ RANG 5 EST,THURSO,QUEBEC,CANADA,45.5884933,-75.2422104,SULFUR DICHLORIDE,11,P - Pounds,H040,J0X 3B0,1.15E+11,CLEAN HARBORS QUEBEC INC,400 GALIPEAU STREET,THURSO,QUEBEC,45.6024895,-75.2441864
CLEAN HARBORS QUEBEC INC.,400 GALIPEAU/ RANG 5 EST,THURSO,QUEBEC,CANADA,45.5884933,-75.2422104,METHYL FLURODIE,11,P - Pounds,H129,J0X 3B0,1.15E+11,CLEAN HARBORS QUEBEC INC,400 GALIPEAU STREET,THURSO,QUEBEC,45.6024895,-75.2441864
CLEAN HARBORS QUEBEC INC.,400 GALIPEAU/ RANG 5 EST,THURSO,QUEBEC,CANADA,45.5884933,-75.2422104,PHOSPHORUS RED,11,P - Pounds,H040,J0X 3B0,1.15E+11,CLEAN HARBORS QUEBEC INC,400 GALIPEAU STREET,THURSO,QUEBEC,45.6024895,-75.2441864
CLEAN HARBORS QUEBEC INC.,400 GALIPEAU/ RANG 5 EST,THURSO,QUEBEC,CANADA,45.5884933,-75.2422104,SODIUM SULFIDE,11,P - Pounds,H040,J0X 3B0,1.15E+11,CLEAN HARBORS QUEBEC INC,400 GALIPEAU STREET,THURSO,QUEBEC,45.6024895,-75.2441864
CLEAN HARBORS QUEBEC INC.,400 GALIPEAU/ RANG 5 EST,THURSO,QUEBEC,CANADA,45.5884933,-75.2422104,TOXIC INHALATION HAZARD ZONE A,11,P - Pounds,H121,J0X 3B0,1.15E+11,CLEAN HARBORS QUEBEC INC,400 GALIPEAU STREET,THURSO,QUEBEC,45.6024895,-75.2441864
CLEAN HARBORS QUEBEC INC.,400 GALIPEAU/ RANG 5 EST,THURSO,QUEBEC,CANADA,45.5884933,-75.2422104,"WASTE BUTADIENES, STABILIZED",11,P - Pounds,H141,J0X 3B0,1.15E+11,CLEAN HARBORS QUEBEC INC,400 GALIPEAU STREET,THURSO,QUEBEC,45.6024895,-75.2441864
CLEAN HARBORS QUEBEC INC.,400 GALIPEAU/ RANG 5 EST,THURSO,QUEBEC,CANADA,45.5884933,-75.2422104,"WASTE ORGANIC PEROXIDE TYPE D, SOLID (BENZOYL PEROXIDE)",11,P - Pounds,H040,J0X 3B0,1.15E+11,CLEAN HARBORS QUEBEC INC,400 GALIPEAU STREET,THURSO,QUEBEC,45.6024895,-75.2441864
CLEAN HARBORS QUEBEC INC.,400 GALIPEAU/ RANG 5 EST,THURSO,QUEBEC,CANADA,45.5884933,-75.2422104,WASTE AMMONIUM NITRATE,11,P - Pounds,H040,J0X 3B0,1.15E+11,CLEAN HARBORS QUEBEC INC,400 GALIPEAU STREET,THURSO,QUEBEC,45.6024895,-75.2441864
CLEAN HARBORS QUEBEC INC.,400 GALIPEAU/ RANG 5 EST,THURSO,QUEBEC,CANADA,45.5884933,-75.2422104,SODIUM NITRATE,11,P - Pounds,H040,J0X 3B0,1.15E+11,CLEAN HARBORS QUEBEC INC,400 GALIPEAU STREET,THURSO,QUEBEC,45.6024895,-75.2441864
CLEAN HARBORS QUEBEC INC.,400 GALIPEAU/ RANG 5 EST,THURSO,QUEBEC,CANADA,45.5884933,-75.2422104,SILVER POWDER,11,P - Pounds,H040,J0X 3B0,1.15E+11,CLEAN HARBORS QUEBEC INC,400 GALIPEAU STREET,THURSO,QUEBEC,45.6024895,-75.2441864
CLEAN HARBORS QUEBEC INC.,400 GALIPEAU/ RANG 5 EST,THURSO,QUEBEC,CANADA,45.5884933,-75.2422104,ALUMINUM ISO-PROPOXIDE,11,P - Pounds,H040,J0X 3B0,1.15E+11,CLEAN HARBORS QUEBEC INC,400 GALIPEAU STREET,THURSO,QUEBEC,45.6024895,-75.2441864
CLEAN HARBORS QUEBEC INC.,400 GALIPEAU/ RANG 5 EST,THURSO,QUEBEC,CANADA,45.5884933,-75.2422104,"WASTE MERCAPTAN MIXTURES, LIQUID, FLAMMABLE, TOXIC, NOS (MERCAPTHOETHANOL)",11,P - Pounds,H040,J0X 3B0,1.15E+11,CLEAN HARBORS QUEBEC INC,400 GALIPEAU STREET,THURSO,QUEBEC,45.6024895,-75.2441864
CLEAN HARBORS QUEBEC INC.,400 GALIPEAU/ RANG 5 EST,THURSO,QUEBEC,CANADA,45.5884933,-75.2422104,"WASTE ORGANIC PEROXIDE TYPE F, LIQUID (PEROXYACETIX ACID)",11,P - Pounds,H040,J0X 3B0,1.15E+11,CLEAN HARBORS QUEBEC INC,400 GALIPEAU STREET,THURSO,QUEBEC,45.6024895,-75.2441864
CLEAN HARBORS QUEBEC INC.,400 GALIPEAU/ RANG 5 EST,THURSO,QUEBEC,CANADA,45.5884933,-75.2422104,CHLOROTRIMETHYLSILANE,11,P - Pounds,H040,J0X 3B0,1.15E+11,CLEAN HARBORS QUEBEC INC,400 GALIPEAU STREET,THURSO,QUEBEC,45.6024895,-75.2441864
CLEAN HARBORS QUEBEC INC.,400 GALIPEAU/ RANG 5 EST,THURSO,QUEBEC,CANADA,45.5884933,-75.2422104,DICHLORODIPHENYLSILANE,11,P - Pounds,H040,J0X 3B0,1.15E+11,CLEAN HARBORS QUEBEC INC,400 GALIPEAU STREET,THURSO,QUEBEC,45.6024895,-75.2441864
CLEAN HARBORS QUEBEC INC.,400 GALIPEAU/ RANG 5 EST,THURSO,QUEBEC,CANADA,45.5884933,-75.2422104,WASTE SODIUM PEROXIDE,11,P - Pounds,H040,J0X 3B0,1.15E+11,CLEAN HARBORS QUEBEC INC,400 GALIPEAU STREET,THURSO,QUEBEC,45.6024895,-75.2441864
CLEAN HARBORS QUEBEC INC.,400 GALIPEAU/ RANG 5 EST,THURSO,QUEBEC,CANADA,45.5884933,-75.2422104,PERCHLORIC ACID,11,P - Pounds,H040,J0X 3B0,1.15E+11,CLEAN HARBORS QUEBEC INC,400 GALIPEAU STREET,THURSO,QUEBEC,45.6024895,-75.2441864
CLEAN HARBORS QUEBEC INC.,400 GALIPEAU/ RANG 5 EST,THURSO,QUEBEC,CANADA,45.5884933,-75.2422104,"WASTE FLAMMABLE SOLIDS, CORROSIVE, ORGANIC, NOS (LITHIUM BIS TRIMETHYLAMIDE)",11,P - Pounds,H040,J0X 3B0,1.15E+11,CLEAN HARBORS QUEBEC INC,400 GALIPEAU STREET,THURSO,QUEBEC,45.6024895,-75.2441864
CLEAN HARBORS QUEBEC INC.,400 GALIPEAU/ RANG 5 EST,THURSO,QUEBEC,CANADA,45.5884933,-75.2422104,"WASTE SODIUM SULFIDE, HYDRATED",11,P - Pounds,H040,J0X 3B0,1.15E+11,CLEAN HARBORS QUEBEC INC,400 GALIPEAU STREET,THURSO,QUEBEC,45.6024895,-75.2441864
CLEAN HARBORS QUEBEC INC.,400 GALIPEAU/ RANG 5 EST,THURSO,QUEBEC,CANADA,45.5884933,-75.2422104,BORON TRIBOROIDRIDE,11,P - Pounds,H040,J0X 3B0,1.15E+11,CLEAN HARBORS QUEBEC INC,400 GALIPEAU STREET,THURSO,QUEBEC,45.6024895,-75.2441864
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE OXYGEN, COMPRESSED",11,P,H129,77571,TXD982290140,CLEAN HARBORS LAPORTE/ LLC,500 INDEPENDENCE PARKWAY SOUTH,LA PORTE,TX,29.708084,-95.090553
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,WASTE HYDROGEN SULFIDE,11,P,H141,77571,TXD982290140,CLEAN HARBORS LAPORTE/ LLC,500 INDEPENDENCE PARKWAY SOUTH,LA PORTE,TX,29.708084,-95.090553
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,WASTE CHLORINE,11,P,H121,77571,TXD982290140,CLEAN HARBORS LAPORTE/ LLC,500 INDEPENDENCE PARKWAY SOUTH,LA PORTE,TX,29.708084,-95.090553
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,WASTE SULFUR DIOXIDE,11,P,H121,77571,TXD982290140,CLEAN HARBORS LAPORTE/ LLC,500 INDEPENDENCE PARKWAY SOUTH,LA PORTE,TX,29.708084,-95.090553
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE CORROSIVE SOLIDS, NOS (ZIRCONYL CHLORIDE)",11,P,H040,77571,TXD055141378,CLEAN HARBORS DEER PARK/ LLC,2027 INDEPENDENCE PARKWAY SOUTH,LA PORTE,TX,29.7269478,-95.0948257
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE OXIDIZING LIQUID, CORROSIVE, NOS (PERCHLORIC ACID)",11,P,H040,77571,TXD055141378,CLEAN HARBORS DEER PARK/ LLC,2027 INDEPENDENCE PARKWAY SOUTH,LA PORTE,TX,29.7269478,-95.0948257
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE OXIDIZING LIQUID, CORROSIVE, NOS (HYDROGEN PEROXIDE, NITRIC ACID)",11,P,H040,77571,TXD055141378,CLEAN HARBORS DEER PARK/ LLC,2027 INDEPENDENCE PARKWAY SOUTH,LA PORTE,TX,29.7269478,-95.0948257
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,WASTE DIMETHYLDICHLOROSILANE,11,P,H040,77571,TXD055141378,CLEAN HARBORS DEER PARK/ LLC,2027 INDEPENDENCE PARKWAY SOUTH,LA PORTE,TX,29.7269478,-95.0948257
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE ORGANOMETALLIC COMPOUND SOLUTION, WATER REACTIVE, FLAMMABLE, NOS (VINYLMAGNESIUM BROMIDE)",11,P,H040,77571,TXD055141378,CLEAN HARBORS DEER PARK/ LLC,2027 INDEPENDENCE PARKWAY SOUTH,LA PORTE,TX,29.7269478,-95.0948257
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,"WASTE WATER-REACTIVE SOLID, NOS (ALUMINUM POWDER, MAGNESIUM IN OIL)",11,P,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,WASTE LIGHTERS,11,P,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE WATER-REACTIVE SOLID, NOS (ALUMINUM, CALCIUM)",11,P,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE CORROSIVE LIQUIDS, TOXIC, NOS (WATER, PICRIC ACID)",11,P,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,WASTE POTASSIUM PERMANGANATE,11,P,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,WASTE ZINC DUST,11,P,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE HYDROGEN PEROZIDE, AQUEOUS SOLUTIONS",11,P,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE FLAMMABLE SOLIDS, ORGANIC, NOS (6.6-DIMETHYLFULNENE)",11,P,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE ORGANIC PEROXIDE TYPE C, LIQUID (T-BUTYL PERACETATE)",11,P,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,WASTE ORGANIC PEROXIDE TYPE E SOLID,11,P,H040,71730,ARD068748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,"WASTE WATER-REACTIVE LIQUID, TOXIC, NOS (SODIUM METHOXIDE)",11,P,H040,71730,ARD068748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,"WASTE OXIDIZING SOLID, TOXIC, NOS (SODIUM NITRATE, SODIUM CHROMATE)",11,P,H040,71730,ARD068748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,WASTE ACETYLCHLORIDE,11,P,H040,71730,ARD068748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (FLUORESCENT LIGHT TUBES)",11,P,H039,71730,ARD068748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE CARBON, ACTIVATED",11,P,H040,71730,ARD068748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE OXIDIZING LIQUID, NOS (SODIUM NITRATE SOLUTION)",11,P,H040,71730,ARD068748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE ORGANIC PEROXIDE TYPE E, LIQUID (METHYL ETHYL KETONE PEROXIDE)",11,P,H040,71730,ARD068748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE CYANIDE SOLUTIONS, NOS (SODIUM CYANIDE SOLUTION)",11,P,H040,71730,ARD068748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE CORROSIVE LIQUIDS, NOS (SODIUM HYPOCHLORIDE SOLUTION)",11,P,H040,71730,ARD068748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE WATER-REACTIVE SOLID, NOS (ALUMINUM)",11,P,H040,71730,ARD068748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE PYROPHORIC ORGANOMETALLIC COMPOUND, NOS (DIETHYLZINC)",11,P,H040,71730,ARD068748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,WASTE SODIUM DITHIONITE,11,P,H040,71730,ARD068748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE TOXIC SOLID, INORGANIC, NOS (SODIUM AZIDE)",11,P,H040,71730,ARD068748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE WATER-REACTIVE SOLID, NOS (CALCIUM CARBIDE)",11,P,H040,71730,ARD068748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE TOXIC LIQUIDS, ORGANIC, NOS (PHENOL SODIUM)",11,P,H040,71730,ARD068748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE CORROSIVE SOLIDS, NOS (PHOSPHOROUS PENTOXIDE)",11,P,H040,71730,ARD068748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE NATURAL GAS, COMPRESSED",11,P,H141,77571,TXD982290140,CLEAN HARBORS LAPORTE LLC,500 INDEPENDENCE PARKWAY SOUTH,LA PORTE,TX,29.708084,-95.090553
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,WASTE BUTANE,11,P,H141,77571,TXD982290140,CLEAN HARBORS LAPORTE LLC,500 INDEPENDENCE PARKWAY SOUTH,LA PORTE,TX,29.708084,-95.090553
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,WASTE BUTYLENE,11,P,H141,77571,TXD982290140,CLEAN HARBORS LAPORTE LLC,500 INDEPENDENCE PARKWAY SOUTH,LA PORTE,TX,29.708084,-95.090553
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,WASTE METHYL CHLORIDE,11,P,H141,77571,TXD982290140,CLEAN HARBORS LAPORTE LLC,500 INDEPENDENCE PARKWAY SOUTH,LA PORTE,TX,29.708084,-95.090553
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE VINYL CHLORIDE, INHIBITED OR VINYL CHLORIDE, STABILIZED",11,P,H141,77571,TXD982290140,CLEAN HARBORS LAPORTE LLC,500 INDEPENDENCE PARKWAY SOUTH,LA PORTE,TX,29.708084,-95.090553
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,"WASTE FLAMMABLE LIQUIDS, CORROSIVE, NOS (POLYAMINES)",11,P,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,"ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (BULBS WITH MERCURY)",11,K,H039,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE MAGNESIUM OR MAGNESIUM ALLOYS WITH MORE THAN 50 PERCENT MAGNESIUM IN PELLETS, TURNINGS, OR RIBBONS",11,P,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE OXIDIZING SOLID, NOS (CALCIUM PEROXIDE)",11,P,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE OXIDIZING LIQUID, CORROSIVE, NOS (NITRIC ACID)",11,P,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE TRINITROPHENOL, WETTED",11,P,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE ALUMINUM CHLORIDE, ANHYDROUS",11,P,,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC - MISSISSAUGA,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,"WASTE OXIDIZING LIQUID, NOS (SODIUM NITRATE)",10,L - Liters (liquids only),H141,L5J4B1,MIR000037291,SAFETY KLEEN LTD,551 AVONHEAD RD.,MISSISSAUGA,ON,43.4981155,-79.6266479
CLEAN HARBORS CANADA INC - MISSISSAUGA,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,WASTE ZINC POWDER OR ZINC DUST,10,K - Kilograms,H040,L5J4B1,MIR000037291,SAFETY KLEEN LTD,551 AVONHEAD RD.,MISSISSAUGA,ON,43.4981155,-79.6266479
CLEAN HARBORS CANADA INC - MISSISSAUGA,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,"WASTE CORROSIVE SOLID, NOS (POTASSIUM HYDROXIDE)",10,K - Kilograms,H141,L5J4B1,MIR000037291,SAFETY KLEEN LTD,551 AVONHEAD RD.,MISSISSAUGA,ON,43.4981155,-79.6266479
CLEAN HARBORS CANADA INC - MISSISSAUGA,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,WASTE LITHIUM BATTERY,10,K - Kilograms,H040,L5J4B1,MIR000037291,SAFETY KLEEN LTD,551 AVONHEAD RD.,MISSISSAUGA,ON,43.4981155,-79.6266479
CLEAN HARBORS CANADA INC - MISSISSAUGA,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,"WASTE CORROSIVE LIQUID, ACIDIC, INORGANIC NOS (NITRIC ACID)",10,L - Liters (liquids only),H040,L5J4B1,MIR000037291,SAFETY KLEEN LTD,551 AVONHEAD RD.,MISSISSAUGA,ON,43.4981155,-79.6266479
